isolate_number,isolate_id,species,run,rep,dose,a,b,fungicide,length_mm,control_mean,relative_growth
18,17PR011G.1,Pythium aphanidermatum,1,1,5,41.7,44.62,Ethaboxam,39.16,41.81166666666667,93.65806991668991
18,17PR011G.1,Pythium aphanidermatum,1,1,10,35.73,39.96,Ethaboxam,33.845,41.81166666666667,80.94630685215449
18,17PR011G.1,Pythium aphanidermatum,1,2,10,36.85,33.48,Ethaboxam,31.165,41.81166666666667,74.53661258819308
18,17PR011G.1,Pythium aphanidermatum,1,1,50,35.27,36.83,Ethaboxam,32.05,41.81166666666667,76.65324670147885
18,17PR011G.1,Pythium aphanidermatum,1,2,50,33.24,32.62,Ethaboxam,28.93,41.81166666666667,69.19121457328497
18,17PR011G.1,Pythium aphanidermatum,1,3,50,35.16,35.14,Ethaboxam,31.15,41.81166666666667,74.5007374337306
18,17PR011G.1,Pythium aphanidermatum,1,1,100,35.47,35.49,Ethaboxam,31.480000000000004,41.81166666666667,75.28999083190497
18,17PR011G.1,Pythium aphanidermatum,1,2,100,38.01,38.2,Ethaboxam,34.105000000000004,41.81166666666667,81.56814286283733
18,17PR011G.1,Pythium aphanidermatum,1,3,100,31.21,31.45,Ethaboxam,27.33,41.81166666666667,65.36453143062143
18,17PR011G.1,Pythium aphanidermatum,2,1,0,45.28,45.28,Ethaboxam,41.28,42.276666666666664,97.64251360088309
18,17PR011G.1,Pythium aphanidermatum,2,2,0,46.74,46.73,Ethaboxam,42.735,42.276666666666664,101.08412836079792
18,17PR011G.1,Pythium aphanidermatum,2,3,0,47,46.63,Ethaboxam,42.815,42.276666666666664,101.273358038319
18,17PR011G.1,Pythium aphanidermatum,2,1,0.1,41.57,41.35,Ethaboxam,37.46,42.276666666666664,88.60679649925098
18,17PR011G.1,Pythium aphanidermatum,2,2,0.1,42.29,42.27,Ethaboxam,38.28,42.276666666666664,90.54640069384216
18,17PR011G.1,Pythium aphanidermatum,2,3,0.1,41.4,41.39,Ethaboxam,37.394999999999996,42.276666666666664,88.45304738626507
18,17PR011G.1,Pythium aphanidermatum,2,1,1,40.55,40.7,Ethaboxam,36.625,42.276666666666664,86.63171174012459
18,17PR011G.1,Pythium aphanidermatum,2,2,1,46.88,42.27,Ethaboxam,40.575,42.276666666666664,95.97492706772847
18,17PR011G.1,Pythium aphanidermatum,2,3,1,46.06,45.92,Ethaboxam,41.99,42.276666666666664,99.32192698888277
18,17PR011G.1,Pythium aphanidermatum,2,1,5,40.37,44.45,Ethaboxam,38.41,42.276666666666664,90.85389891981393
18,17PR011G.1,Pythium aphanidermatum,2,2,5,42.24,41.72,Ethaboxam,37.980000000000004,42.276666666666664,89.83678940313807
18,17PR011G.1,Pythium aphanidermatum,2,3,5,47.04,47.03,Ethaboxam,43.035,42.276666666666664,101.79373965150201
18,17PR011G.1,Pythium aphanidermatum,2,1,10,44.54,43.6,Ethaboxam,40.07,42.276666666666664,94.78041472837657
18,17PR011G.1,Pythium aphanidermatum,2,2,10,43,42.7,Ethaboxam,38.85,42.276666666666664,91.89466214617994
18,17PR011G.1,Pythium aphanidermatum,2,3,10,46.05,43.61,Ethaboxam,40.83,42.276666666666664,96.57809666482694
18,17PR011G.1,Pythium aphanidermatum,2,1,50,42.53,42.83,Ethaboxam,38.68,42.276666666666664,91.49254908144762
18,17PR011G.1,Pythium aphanidermatum,2,2,50,42.3,41.33,Ethaboxam,37.815,42.276666666666664,89.4465031932508
18,17PR011G.1,Pythium aphanidermatum,2,3,50,44.02,42.98,Ethaboxam,39.5,42.276666666666664,93.4321532760388
18,17PR011G.1,Pythium aphanidermatum,2,1,100,37,37.33,Ethaboxam,33.165,42.276666666666664,78.44752818733738
18,17PR011G.1,Pythium aphanidermatum,2,2,100,30.31,31.54,Ethaboxam,26.924999999999997,42.276666666666664,63.68761334069226
18,17PR011G.1,Pythium aphanidermatum,2,3,100,35.19,33.51,Ethaboxam,30.349999999999994,42.276666666666664,71.78900890956398
19,17PR011J.1,Pythium aphanidermatum,1,1,0,40.05,39.37,Ethaboxam,35.709999999999994,36.846666666666664,96.91514383933418
19,17PR011J.1,Pythium aphanidermatum,1,2,0,40.03,42.22,Ethaboxam,37.125,36.846666666666664,100.7553826669079
19,17PR011J.1,Pythium aphanidermatum,1,3,0,42.3,41.11,Ethaboxam,37.705,36.846666666666664,102.32947349375792
19,17PR011J.1,Pythium aphanidermatum,1,1,0.1,39.55,37.67,Ethaboxam,34.61,36.846666666666664,93.9297991677221
19,17PR011J.1,Pythium aphanidermatum,1,2,0.1,39.53,40.35,Ethaboxam,35.94,36.846666666666664,97.53935227067126
19,17PR011J.1,Pythium aphanidermatum,1,3,0.1,38.55,37.83,Ethaboxam,34.19,36.846666666666664,92.78994029310657
19,17PR011J.1,Pythium aphanidermatum,1,1,1,39.85,37.61,Ethaboxam,34.730000000000004,36.846666666666664,94.25547313189797
19,17PR011J.1,Pythium aphanidermatum,1,2,1,40.35,40.34,Ethaboxam,36.345,36.846666666666664,98.63850189976479
19,17PR011J.1,Pythium aphanidermatum,1,3,1,39.95,38.71,Ethaboxam,35.33,36.846666666666664,95.88384295277727
19,17PR011J.1,Pythium aphanidermatum,1,1,5,40.33,40.37,Ethaboxam,36.349999999999994,36.846666666666664,98.65207164827211
19,17PR011J.1,Pythium aphanidermatum,1,2,5,39.77,41,Ethaboxam,36.385000000000005,36.846666666666664,98.74705988782343
19,17PR011J.1,Pythium aphanidermatum,1,3,5,38.4,38.7,Ethaboxam,34.55,36.846666666666664,93.76696218563416
19,17PR011J.1,Pythium aphanidermatum,1,1,10,42.15,38.44,Ethaboxam,36.295,36.846666666666664,98.50280441469152
19,17PR011J.1,Pythium aphanidermatum,1,2,10,38.32,37.8,Ethaboxam,34.06,36.846666666666664,92.43712683191606
19,17PR011J.1,Pythium aphanidermatum,1,3,10,39.4,39.95,Ethaboxam,35.675,36.846666666666664,96.8201555997829
19,17PR011J.1,Pythium aphanidermatum,1,1,50,38.8,37.76,Ethaboxam,34.28,36.846666666666664,93.03419576623847
19,17PR011J.1,Pythium aphanidermatum,1,2,50,41.32,40.32,Ethaboxam,36.82,36.846666666666664,99.92762800796092
19,17PR011J.1,Pythium aphanidermatum,1,3,50,33.43,36.44,Ethaboxam,30.935000000000002,36.846666666666664,83.95603401483626
19,17PR011J.1,Pythium aphanidermatum,1,1,100,35.01,35.46,Ethaboxam,31.235,36.846666666666664,84.77021892527591
19,17PR011J.1,Pythium aphanidermatum,1,2,100,33.1,30.91,Ethaboxam,28.005000000000003,36.846666666666664,76.00416138954226
19,17PR011J.1,Pythium aphanidermatum,1,3,100,34.15,35.02,Ethaboxam,30.585,36.846666666666664,83.00615161932333
19,17PR011J.1,Pythium aphanidermatum,2,1,0,41.41,40.39,Ethaboxam,36.9,38.71666666666667,95.30779164873007
19,17PR011J.1,Pythium aphanidermatum,2,2,0,42.82,41.25,Ethaboxam,38.035,38.71666666666667,98.23934567369778
19,17PR011J.1,Pythium aphanidermatum,2,3,0,45.21,45.22,Ethaboxam,41.215,38.71666666666667,106.4528626775721
19,17PR011J.1,Pythium aphanidermatum,2,1,0.1,39.75,39.7,Ethaboxam,35.725,38.71666666666667,92.27292294446836
19,17PR011J.1,Pythium aphanidermatum,2,2,0.1,40.92,42.56,Ethaboxam,37.74,38.71666666666667,97.47739991390443
19,17PR011J.1,Pythium aphanidermatum,2,3,0.1,45.99,46,Ethaboxam,41.995000000000005,38.71666666666667,108.46749892380542
19,17PR011J.1,Pythium aphanidermatum,2,1,1,42.49,42.2,Ethaboxam,38.345,38.71666666666667,99.04003443822643
19,17PR011J.1,Pythium aphanidermatum,2,2,1,42.25,40.65,Ethaboxam,37.45,38.71666666666667,96.72836848902281
19,17PR011J.1,Pythium aphanidermatum,2,3,1,42.53,44.58,Ethaboxam,39.555,38.71666666666667,102.16530348687043
19,17PR011J.1,Pythium aphanidermatum,2,1,5,40.94,40.2,Ethaboxam,36.57,38.71666666666667,94.45544554455445
19,17PR011J.1,Pythium aphanidermatum,2,2,5,45.43,45.22,Ethaboxam,41.325,38.71666666666667,106.73697804563065
19,17PR011J.1,Pythium aphanidermatum,2,3,5,43.62,42.5,Ethaboxam,39.06,38.71666666666667,100.88678433060699
19,17PR011J.1,Pythium aphanidermatum,2,1,10,45.15,45.11,Ethaboxam,41.129999999999995,38.71666666666667,106.23331898407231
19,17PR011J.1,Pythium aphanidermatum,2,2,10,45.44,45.44,Ethaboxam,41.44,38.71666666666667,107.03400774860094
19,17PR011J.1,Pythium aphanidermatum,2,3,10,44.39,44.39,Ethaboxam,40.39,38.71666666666667,104.32199741713302
19,17PR011J.1,Pythium aphanidermatum,2,1,50,44.05,44.05,Ethaboxam,40.05,38.71666666666667,103.44382264313387
19,17PR011J.1,Pythium aphanidermatum,2,2,50,45.45,45.43,Ethaboxam,41.44,38.71666666666667,107.03400774860094
19,17PR011J.1,Pythium aphanidermatum,2,3,50,48.09,48,Ethaboxam,44.045,38.71666666666667,113.76237623762376
19,17PR011J.1,Pythium aphanidermatum,2,1,100,35.26,34.97,Ethaboxam,31.114999999999995,38.71666666666667,80.36590615583296
19,17PR011J.1,Pythium aphanidermatum,2,2,100,34.75,33.66,Ethaboxam,30.205,38.71666666666667,78.01549720189409
19,17PR011J.1,Pythium aphanidermatum,2,3,100,31.1,32.36,Ethaboxam,27.73,38.71666666666667,71.62290142057684
20,16PR008B.1,Pythium torulosum,1,1,0,38.72,39.78,Ethaboxam,35.25,37.026666666666664,95.20165646380987
20,16PR008B.1,Pythium torulosum,1,2,0,42.2,41.9,Ethaboxam,38.05,37.026666666666664,102.76377385667988
20,16PR008B.1,Pythium torulosum,1,3,0,42.72,40.84,Ethaboxam,37.78,37.026666666666664,102.03456967951028
20,16PR008B.1,Pythium torulosum,1,1,0.1,37.26,37.25,Ethaboxam,33.254999999999995,37.026666666666664,89.81364782138999
20,16PR008B.1,Pythium torulosum,1,2,0.1,41.91,42.62,Ethaboxam,38.265,37.026666666666664,103.34443644220383
20,16PR008B.1,Pythium torulosum,1,3,0.1,38.71,38.72,Ethaboxam,34.715,37.026666666666664,93.75675189052937
20,16PR008B.1,Pythium torulosum,1,1,1,38.29,43.23,Ethaboxam,36.76,37.026666666666664,99.2797983435362
20,16PR008B.1,Pythium torulosum,1,2,1,43.83,43.42,Ethaboxam,39.625,37.026666666666664,107.01746489016925
20,16PR008B.1,Pythium torulosum,1,3,1,39.96,39.61,Ethaboxam,35.785,37.026666666666664,96.64656103709038
20,16PR008B.1,Pythium torulosum,1,1,5,33.37,32.88,Ethaboxam,29.125,37.026666666666664,78.65952466690675
20,16PR008B.1,Pythium torulosum,1,2,5,42,42.22,Ethaboxam,38.11,37.026666666666664,102.92581922938425
20,16PR008B.1,Pythium torulosum,1,3,5,32.84,35,Ethaboxam,29.92,37.026666666666664,80.80662585523947
20,16PR008B.1,Pythium torulosum,1,1,10,32.68,31.51,Ethaboxam,28.095,37.026666666666664,75.87774576881527
20,16PR008B.1,Pythium torulosum,1,2,10,36.62,34.24,Ethaboxam,31.43,37.026666666666664,84.88476773496579
20,16PR008B.1,Pythium torulosum,1,3,10,29.85,31.81,Ethaboxam,26.83,37.026666666666664,72.46128916096507
20,16PR008B.1,Pythium torulosum,1,1,50,28.03,27.44,Ethaboxam,23.735,37.026666666666664,64.10244868563198
20,16PR008B.1,Pythium torulosum,1,2,50,28,25.62,Ethaboxam,22.810000000000002,37.026666666666664,61.60424918977315
20,16PR008B.1,Pythium torulosum,1,3,50,23.63,26.6,Ethaboxam,21.115000000000002,37.026666666666664,57.02646741087506
20,16PR008B.1,Pythium torulosum,1,1,100,9.99,10.01,Ethaboxam,6,37.026666666666664,16.204537270435722
20,16PR008B.1,Pythium torulosum,1,2,100,10,11.84,Ethaboxam,6.92,37.026666666666664,18.68923298523587
20,16PR008B.1,Pythium torulosum,1,3,100,11.68,8.85,Ethaboxam,6.265000000000001,37.026666666666664,16.920237666546637
20,16PR008B.1,Pythium torulosum,2,1,0,38.08,39.1,Ethaboxam,34.59,32.973333333333336,104.90295188030731
20,16PR008B.1,Pythium torulosum,2,2,0,36.23,36.24,Ethaboxam,32.235,32.973333333333336,97.76081682167407
20,16PR008B.1,Pythium torulosum,2,3,0,35.38,36.81,Ethaboxam,32.095,32.973333333333336,97.33623129801859
20,16PR008B.1,Pythium torulosum,2,1,0.1,36.88,34.41,Ethaboxam,31.644999999999996,32.973333333333336,95.97149211484025
20,16PR008B.1,Pythium torulosum,2,2,0.1,36.1,34.55,Ethaboxam,31.325000000000003,32.973333333333336,95.00101091791346
20,16PR008B.1,Pythium torulosum,2,3,0.1,38.06,39.6,Ethaboxam,34.83,32.973333333333336,105.63081277800241
20,16PR008B.1,Pythium torulosum,2,1,1,35.27,35.28,Ethaboxam,31.275000000000006,32.973333333333336,94.84937323089366
20,16PR008B.1,Pythium torulosum,2,2,1,34.28,36.77,Ethaboxam,31.525000000000006,32.973333333333336,95.60756166599273
20,16PR008B.1,Pythium torulosum,2,3,1,37.74,38.73,Ethaboxam,34.235,32.973333333333336,103.82632430246663
20,16PR008B.1,Pythium torulosum,2,1,5,31.5,31.88,Ethaboxam,27.689999999999998,32.973333333333336,83.97695107157297
20,16PR008B.1,Pythium torulosum,2,2,5,31.51,30.76,Ethaboxam,27.135,32.973333333333336,82.29377274565304
20,16PR008B.1,Pythium torulosum,2,3,5,35.95,31.25,Ethaboxam,29.6,32.973333333333336,89.76951071572988
20,16PR008B.1,Pythium torulosum,2,1,10,30.1,29.21,Ethaboxam,25.655,32.973333333333336,77.80529720986655
20,16PR008B.1,Pythium torulosum,2,2,10,27.48,28.34,Ethaboxam,23.91,32.973333333333336,72.51314193287504
20,16PR008B.1,Pythium torulosum,2,3,10,28.87,28.3,Ethaboxam,24.585,32.973333333333336,74.56025070764254
20,16PR008B.1,Pythium torulosum,2,1,50,23.99,23.61,Ethaboxam,19.799999999999997,32.973333333333336,60.04852405984633
20,16PR008B.1,Pythium torulosum,2,2,50,23.19,22.41,Ethaboxam,18.8,32.973333333333336,57.015770319450056
20,16PR008B.1,Pythium torulosum,2,3,50,21.58,22.91,Ethaboxam,18.244999999999997,32.973333333333336,55.33259199353011
20,16PR008B.1,Pythium torulosum,2,1,100,14.98,14.57,Ethaboxam,10.775,32.973333333333336,32.67792155276991
20,16PR008B.1,Pythium torulosum,2,2,100,14.47,14.49,Ethaboxam,10.48,32.973333333333336,31.783259199353008
20,16PR008B.1,Pythium torulosum,2,3,100,15.37,15.37,Ethaboxam,11.37,32.973333333333336,34.4824100283057
21,17PR008H.2,Pythium torulosum,1,1,0,43.44,43.19,Ethaboxam,39.315,40.11666666666667,98.00166181969256
21,17PR008H.2,Pythium torulosum,1,2,0,44.29,44.35,Ethaboxam,40.32,40.11666666666667,100.50685500623182
21,17PR008H.2,Pythium torulosum,1,3,0,44.71,44.72,Ethaboxam,40.715,40.11666666666667,101.49148317407561
21,17PR008H.2,Pythium torulosum,1,1,0.1,44.73,44.73,Ethaboxam,40.73,40.11666666666667,101.52887411715827
21,17PR008H.2,Pythium torulosum,1,2,0.1,40.81,39.72,Ethaboxam,36.265,40.11666666666667,90.39883672621521
21,17PR008H.2,Pythium torulosum,1,3,0.1,37.24,38.56,Ethaboxam,33.900000000000006,40.11666666666667,84.5035313668467
21,17PR008H.2,Pythium torulosum,1,1,1,38.1,38.6,Ethaboxam,34.35,40.11666666666667,85.62525965932697
21,17PR008H.2,Pythium torulosum,1,2,1,45.89,46.63,Ethaboxam,42.260000000000005,40.11666666666667,105.34275031159119
21,17PR008H.2,Pythium torulosum,1,3,1,43.48,43.49,Ethaboxam,39.485,40.11666666666667,98.42542584129622
21,17PR008H.2,Pythium torulosum,1,1,5,42.28,42.29,Ethaboxam,38.285,40.11666666666667,95.43415039468218
21,17PR008H.2,Pythium torulosum,1,2,5,33.21,33.22,Ethaboxam,29.215000000000003,40.11666666666667,72.82509347735771
21,17PR008H.2,Pythium torulosum,1,3,5,33.12,32.76,Ethaboxam,28.939999999999998,40.11666666666667,72.13959285417532
21,17PR008H.2,Pythium torulosum,1,1,10,39.1,37.92,Ethaboxam,34.510000000000005,40.11666666666667,86.02409638554218
21,17PR008H.2,Pythium torulosum,1,2,10,27.46,26.09,Ethaboxam,22.775,40.11666666666667,56.77191524719567
21,17PR008H.2,Pythium torulosum,1,3,10,35.4,34.6,Ethaboxam,31,40.11666666666667,77.2746157041961
21,17PR008H.2,Pythium torulosum,1,1,50,29.98,30.8,Ethaboxam,26.39,40.11666666666667,65.78313253012048
21,17PR008H.2,Pythium torulosum,1,2,50,24.41,23.61,Ethaboxam,20.009999999999998,40.11666666666667,49.87951807228915
21,17PR008H.2,Pythium torulosum,1,3,50,23.61,22.68,Ethaboxam,19.145,40.11666666666667,47.7233070211882
21,17PR008H.2,Pythium torulosum,1,1,100,8.7,7.86,Ethaboxam,4.279999999999999,40.11666666666667,10.668882426256749
21,17PR008H.2,Pythium torulosum,1,2,100,7.13,7.11,Ethaboxam,3.12,40.11666666666667,7.777316161196509
21,17PR008H.2,Pythium torulosum,1,3,100,8.11,7.62,Ethaboxam,3.865,40.11666666666667,9.634399667636062
21,17PR008H.2,Pythium torulosum,2,1,0,41.38,41.67,Ethaboxam,37.525000000000006,35.76166666666667,104.93079181619052
21,17PR008H.2,Pythium torulosum,2,2,0,47.82,45.21,Ethaboxam,42.515,35.76166666666667,118.88428018828354
21,17PR008H.2,Pythium torulosum,2,3,0,16.25,46.24,Ethaboxam,27.245,35.76166666666667,76.18492799552592
21,17PR008H.2,Pythium torulosum,2,1,0.1,45.19,45.25,Ethaboxam,41.22,35.76166666666667,115.26308430815118
21,17PR008H.2,Pythium torulosum,2,2,0.1,44.41,45.11,Ethaboxam,40.76,35.76166666666667,113.97679079088408
21,17PR008H.2,Pythium torulosum,2,3,0.1,45.44,46.37,Ethaboxam,41.905,35.76166666666667,117.17854313277718
21,17PR008H.2,Pythium torulosum,2,1,1,25.37,26.93,Ethaboxam,22.15,35.76166666666667,61.937829146665415
21,17PR008H.2,Pythium torulosum,2,2,1,37.5,40.28,Ethaboxam,34.89,35.76166666666667,97.56256699445402
21,17PR008H.2,Pythium torulosum,2,3,1,27.06,23.69,Ethaboxam,21.375,35.76166666666667,59.77070419909586
21,17PR008H.2,Pythium torulosum,2,1,5,12.18,12.2,Ethaboxam,8.19,35.76166666666667,22.901617187864094
21,17PR008H.2,Pythium torulosum,2,2,5,25.6,25.57,Ethaboxam,21.585,35.76166666666667,60.35792515263084
21,17PR008H.2,Pythium torulosum,2,3,5,12.6,12.45,Ethaboxam,8.524999999999999,35.76166666666667,23.83837442326513
21,17PR008H.2,Pythium torulosum,2,1,10,7.48,7.49,Ethaboxam,3.4850000000000003,35.76166666666667,9.74507153842569
21,17PR008H.2,Pythium torulosum,2,2,10,14.75,14.77,Ethaboxam,10.76,35.76166666666667,30.088083143030243
21,17PR008H.2,Pythium torulosum,2,3,10,7.91,8.37,Ethaboxam,4.140000000000001,35.76166666666667,11.576641655403831
21,17PR008H.2,Pythium torulosum,2,1,50,7.6,7.65,Ethaboxam,3.625,35.76166666666667,10.136552174115671
21,17PR008H.2,Pythium torulosum,2,2,50,13.18,13.09,Ethaboxam,9.135,35.76166666666667,25.54411147877149
21,17PR008H.2,Pythium torulosum,2,3,50,9.64,8.44,Ethaboxam,5.039999999999999,35.76166666666667,14.093302884839442
21,17PR008H.2,Pythium torulosum,2,1,100,7.9,7.85,Ethaboxam,3.875,35.76166666666667,10.835624737847787
21,17PR008H.2,Pythium torulosum,2,2,100,8.4,7.12,Ethaboxam,3.76,35.76166666666667,10.514051358531013
21,17PR008H.2,Pythium torulosum,2,3,100,6.98,7.45,Ethaboxam,3.215,35.76166666666667,8.990073169595004
22,17PR013G.1,Pythium torulosum,1,1,0,39.75,37.8,Ethaboxam,34.775,35.791666666666664,97.15948777648428
22,17PR013G.1,Pythium torulosum,1,2,0,40.55,41.09,Ethaboxam,36.82,35.791666666666664,102.87310826542493
22,17PR013G.1,Pythium torulosum,1,3,0,39.79,39.77,Ethaboxam,35.78,35.791666666666664,99.96740395809081
22,17PR013G.1,Pythium torulosum,1,1,0.1,38.02,38.65,Ethaboxam,34.335,35.791666666666664,95.93015133876601
22,17PR013G.1,Pythium torulosum,1,2,0.1,39.33,38.91,Ethaboxam,35.12,35.791666666666664,98.12339930151339
22,17PR013G.1,Pythium torulosum,1,3,0.1,36.46,36.8,Ethaboxam,32.629999999999995,35.791666666666664,91.16647264260767
22,17PR013G.1,Pythium torulosum,1,1,1,40.5,40.5,Ethaboxam,36.5,35.791666666666664,101.9790454016298
22,17PR013G.1,Pythium torulosum,1,2,1,41.05,42.71,Ethaboxam,37.879999999999995,35.791666666666664,105.8346915017462
22,17PR013G.1,Pythium torulosum,1,3,1,36.44,36.28,Ethaboxam,32.36,35.791666666666664,90.41210710128055
22,17PR013G.1,Pythium torulosum,1,1,5,33.54,34.09,Ethaboxam,29.814999999999998,35.791666666666664,83.30151338766007
22,17PR013G.1,Pythium torulosum,1,2,5,35.54,36.48,Ethaboxam,32.01,35.791666666666664,89.43422584400466
22,17PR013G.1,Pythium torulosum,1,3,5,34.22,31.27,Ethaboxam,28.744999999999997,35.791666666666664,80.31199068684516
22,17PR013G.1,Pythium torulosum,1,1,10,34.72,34.32,Ethaboxam,30.519999999999996,35.791666666666664,85.27124563445867
22,17PR013G.1,Pythium torulosum,1,2,10,33.16,32.91,Ethaboxam,29.034999999999997,35.791666666666664,81.12223515715948
22,17PR013G.1,Pythium torulosum,1,3,10,32.45,32.36,Ethaboxam,28.405,35.791666666666664,79.36204889406288
22,17PR013G.1,Pythium torulosum,1,1,50,37.22,36.01,Ethaboxam,32.614999999999995,35.791666666666664,91.12456344586728
22,17PR013G.1,Pythium torulosum,1,2,50,28.35,28.36,Ethaboxam,24.355,35.791666666666664,68.046565774156
22,17PR013G.1,Pythium torulosum,1,3,50,25.5,24.071,Ethaboxam,20.7855,35.791666666666664,58.07357392316648
22,17PR013G.1,Pythium torulosum,1,1,100,14.32,15.73,Ethaboxam,11.025,35.791666666666664,30.803259604190924
22,17PR013G.1,Pythium torulosum,1,2,100,12.05,12.95,Ethaboxam,8.5,35.791666666666664,23.748544819557626
22,17PR013G.1,Pythium torulosum,1,3,100,14.2,14.21,Ethaboxam,10.205,35.791666666666664,28.512223515715952
22,17PR013G.1,Pythium torulosum,2,1,0,37.83,42.11,Ethaboxam,35.97,34.318333333333335,104.81278228352191
22,17PR013G.1,Pythium torulosum,2,2,0,38.49,37.02,Ethaboxam,33.755,34.318333333333335,98.35850614346073
22,17PR013G.1,Pythium torulosum,2,3,0,37.24,37.22,Ethaboxam,33.230000000000004,34.318333333333335,96.82871157301734
22,17PR013G.1,Pythium torulosum,2,1,0.1,37.93,38.87,Ethaboxam,34.4,34.318333333333335,100.2379680442912
22,17PR013G.1,Pythium torulosum,2,2,0.1,35.04,34.47,Ethaboxam,30.754999999999995,34.318333333333335,89.61682288378417
22,17PR013G.1,Pythium torulosum,2,3,0.1,38.52,38.94,Ethaboxam,34.730000000000004,34.318333333333335,101.19955320285563
22,17PR013G.1,Pythium torulosum,2,1,1,38,42,Ethaboxam,36,34.318333333333335,104.9001991161187
22,17PR013G.1,Pythium torulosum,2,2,1,34.87,35.48,Ethaboxam,31.174999999999997,34.318333333333335,90.84065854013889
22,17PR013G.1,Pythium torulosum,2,3,1,35.76,34.9,Ethaboxam,31.33,34.318333333333335,91.29231217522218
22,17PR013G.1,Pythium torulosum,2,1,5,37.47,39.48,Ethaboxam,34.474999999999994,34.318333333333335,100.4565101257831
22,17PR013G.1,Pythium torulosum,2,2,5,34.93,34.59,Ethaboxam,30.760000000000005,34.318333333333335,89.63139235588365
22,17PR013G.1,Pythium torulosum,2,3,5,35.59,35.37,Ethaboxam,31.480000000000004,34.318333333333335,91.72939633820602
22,17PR013G.1,Pythium torulosum,2,1,10,30.99,31.66,Ethaboxam,27.325,34.318333333333335,79.62216502355398
22,17PR013G.1,Pythium torulosum,2,2,10,28.85,28.84,Ethaboxam,24.845,34.318333333333335,72.39570686222136
22,17PR013G.1,Pythium torulosum,2,3,10,31.59,30.81,Ethaboxam,27.2,34.318333333333335,79.25792822106746
22,17PR013G.1,Pythium torulosum,2,1,50,26.99,25.85,Ethaboxam,22.42,34.318333333333335,65.32951289398281
22,17PR013G.1,Pythium torulosum,2,2,50,24.86,24.1,Ethaboxam,20.48,34.318333333333335,59.676557719391965
22,17PR013G.1,Pythium torulosum,2,3,50,26.21,26.13,Ethaboxam,22.17,34.318333333333335,64.60103928900976
22,17PR013G.1,Pythium torulosum,2,1,100,15.72,15.33,Ethaboxam,11.525,34.318333333333335,33.58263318925744
22,17PR013G.1,Pythium torulosum,2,2,100,15.56,15.34,Ethaboxam,11.45,34.318333333333335,33.364091107765525
22,17PR013G.1,Pythium torulosum,2,3,100,16.4,15.4,Ethaboxam,11.899999999999999,34.318333333333335,34.675343596717006
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,0,48.03,48.04,Ethaboxam,44.035,43.718333333333334,100.72433380351491
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,0,47.44,47.47,Ethaboxam,43.455,43.718333333333334,99.39765925812969
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,0,47.17,48.16,Ethaboxam,43.665,43.718333333333334,99.87800693835538
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,0.1,42.25,42.71,Ethaboxam,38.480000000000004,43.718333333333334,88.01799397659259
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,0.1,44.77,44.78,Ethaboxam,40.775000000000006,43.718333333333334,93.2675079104876
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,0.1,45.47,46.56,Ethaboxam,42.015,43.718333333333334,96.10384659372498
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,1,34.29,34.28,Ethaboxam,30.284999999999997,43.718333333333334,69.27299759826158
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,1,37.38,37.38,Ethaboxam,33.38,43.718333333333334,76.3524074568259
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,1,36.65,36.66,Ethaboxam,32.655,43.718333333333334,74.69406427509435
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,5,13.32,11.423,Ethaboxam,8.371500000000001,43.718333333333334,19.148717166711148
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,5,14.26,12.89,Ethaboxam,9.575,43.718333333333334,21.901566848385496
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,5,13.92,14.28,Ethaboxam,10.1,43.718333333333334,23.102436048949716
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,10,9.56,9.55,Ethaboxam,5.555,43.718333333333334,12.706339826922344
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,10,13.92,10.47,Ethaboxam,8.195,43.718333333333334,18.744996378330985
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,10,12.69,13.2,Ethaboxam,8.945,43.718333333333334,20.460523807708437
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,50,6.21,5.56,Ethaboxam,1.8849999999999998,43.718333333333334,4.311692272502001
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,50,8.17,8.16,Ethaboxam,4.164999999999999,43.718333333333334,9.52689565780946
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,50,7.17,7.2,Ethaboxam,3.1850000000000005,43.718333333333334,7.28527315008959
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,100,8.2,4.42,Ethaboxam,2.3099999999999996,43.718333333333334,5.283824482482558
